"日期","最新","开盘","高","低","交易量","百分比变化"
"2018年3月16日","11,051.12","11,166.43","11,192.01","11,051.12","81.68K","-1.01"
"2018年3月15日","11,163.65","11,100.53","11,195.94","11,051.62","9.03B","0.22"
"2018年3月14日","11,139.63","11,198.77","11,242.30","11,138.39","9.39B","-0.91"
"2018年3月13日","11,241.41","11,311.04","11,335.30","11,236.38","10.89B","-0.75"
"2018年3月12日","11,326.27","11,266.32","11,328.77","11,260.46","13.41B","1.17"
"2018年3月9日","11,194.91","11,040.37","11,203.72","11,030.55","12.03B","1.60"
"2018年3月8日","11,019.08","10,902.35","11,019.08","10,892.18","8.32B","1.05"
"2018年3月7日","10,904.99","10,993.95","11,031.48","10,897.58","9.18B","-0.94"
"2018年3月6日","11,007.95","10,909.28","11,007.95","10,873.85","11.22B","1.22"
"2018年3月5日","10,875.68","10,882.87","10,913.03","10,813.47","8.00B","0.18"
"2018年3月2日","10,856.25","10,857.87","10,947.39","10,840.01","9.16B","-0.79"
"2018年3月1日","10,943.13","10,754.62","10,943.13","10,732.93","9.78B","1.06"
"2018年2月28日","10,828.73","10,705.81","10,875.71","10,656.36","10.09B","0.20"
"2018年2月27日","10,807.53","10,898.29","10,915.36","10,791.95","10.40B","-0.81"
"2018年2月26日","10,895.56","10,731.31","10,920.21","10,670.17","11.18B","2.18"
"2018年2月23日","10,662.79","10,667.81","10,700.11","10,578.79","7.59B","0.04"
"2018年2月22日","10,658.94","10,547.81","10,667.80","10,526.98","7.84B","2.18"
"2018年2月14日","10,431.91","10,381.16","10,433.09","10,319.15","5.34B","0.67"
"2018年2月13日","10,362.43","10,367.68","10,486.81","10,350.17","7.72B","0.69"
"2018年2月12日","10,291.88","10,059.86","10,325.68","10,059.86","8.10B","2.91"
"2018年2月9日","10,001.23","10,096.47","10,172.78","9,868.83","11.35B","-3.58"
"2018年2月8日","10,372.59","10,219.39","10,411.20","10,219.21","8.62B","1.23"
"2018年2月7日","10,246.97","10,563.31","10,599.54","10,173.66","11.27B","-1.26"
"2018年2月6日","10,377.61","10,603.53","10,685.16","10,377.61","11.79B","-4.23"
"2018年2月5日","10,836.25","10,761.08","10,873.24","10,741.85","9.11B","-0.81"
"2018年2月2日","10,925.16","10,794.13","10,933.15","10,663.54","10.70B","0.56"
"2018年2月1日","10,864.34","11,145.41","11,171.36","10,836.35","12.92B","-2.65"
"2018年1月31日","11,159.68","11,210.06","11,244.18","11,119.32","10.72B","-1.06"
"2018年1月30日","11,278.78","11,319.97","11,370.00","11,260.31","9.38B","-0.65"
"2018年1月29日","11,352.72","11,547.68","11,556.65","11,323.69","12.24B","-1.77"
"2018年1月26日","11,557.82","11,524.70","11,605.13","11,512.94","10.08B","0.05"
"2018年1月25日","11,552.56","11,588.38","11,633.46","11,548.68","12.39B","-0.47"
"2018年1月24日","11,607.57","11,548.21","11,613.95","11,456.26","12.78B","0.45"
"2018年1月23日","11,555.25","11,514.56","11,564.95","11,493.74","10.16B","0.37"
"2018年1月22日","11,513.08","11,289.86","11,513.08","11,273.69","10.78B","1.92"
"2018年1月19日","11,296.27","11,314.46","11,393.04","11,276.57","11.20B","-0.21"
"2018年1月18日","11,319.91","11,287.64","11,375.11","11,279.42","8.96B","0.14"
"2018年1月17日","11,303.97","11,366.60","11,367.16","11,185.92","13.32B","-0.73"
"2018年1月16日","11,386.91","11,283.60","11,402.46","11,283.29","11.70B","0.70"
"2018年1月15日","11,307.46","11,453.33","11,476.58","11,277.31","13.32B","-1.35"
"2018年1月12日","11,461.99","11,459.46","11,496.53","11,420.26","10.22B","-0.02"
"2018年1月11日","11,464.20","11,411.58","11,482.81","11,372.36","10.65B","0.24"
"2018年1月10日","11,437.08","11,439.22","11,446.41","11,345.10","11.38B","-0.09"
"2018年1月9日","11,447.09","11,371.93","11,449.60","11,358.13","10.79B","0.57"
"2018年1月8日","11,382.72","11,343.82","11,386.04","11,287.60","12.28B","0.35"
"2018年1月5日","11,342.85","11,339.57","11,372.29","11,310.29","10.77B","0.01"
"2018年1月4日","11,341.35","11,270.91","11,341.35","11,259.46","9.92B","0.54"
"2018年1月3日","11,280.30","11,181.18","11,316.46","11,171.12","11.55B","0.91"
"2018年1月2日","11,178.05","11,079.64","11,178.05","11,072.87","9.79B","1.25"
"2017年12月29日","11,040.45","10,984.86","11,040.62","10,971.64","7.62B","0.61"
"2017年12月28日","10,974.01","10,907.83","11,029.09","10,891.75","8.97B","0.58"
"2017年12月27日","10,911.21","11,007.44","11,026.73","10,911.21","8.69B","-1.00"
"2017年12月26日","11,021.83","11,002.34","11,025.10","10,900.64","7.58B","0.15"
"2017年12月25日","11,005.50","11,102.16","11,132.59","10,967.37","8.17B","-0.80"
"2017年12月22日","11,094.16","11,112.73","11,154.75","11,078.26","6.93B","-0.22"
"2017年12月21日","11,118.25","10,988.77","11,149.04","10,935.22","8.51B","1.04"
"2017年12月20日","11,003.33","11,072.41","11,079.13","10,988.89","7.43B","-0.65"
"2017年12月19日","11,074.99","10,964.14","11,077.18","10,963.79","7.12B","1.05"
"2017年12月18日","10,960.12","10,991.11","11,046.10","10,916.19","7.20B","-0.35"
"2017年12月15日","10,998.12","11,092.15","11,104.82","10,970.73","8.76B","-1.01"
"2017年12月14日","11,110.18","11,138.46","11,165.61","11,070.98","7.99B","-0.30"
"2017年12月13日","11,143.89","11,030.02","11,143.89","11,019.59","7.34B","0.91"
"2017年12月12日","11,043.21","11,145.75","11,176.58","11,043.21","8.25B","-0.90"
"2017年12月11日","11,143.26","10,962.18","11,143.26","10,962.18","8.96B","1.90"
"2017年12月8日","10,935.06","10,789.17","10,964.79","10,789.17","7.99B","1.24"
"2017年12月7日","10,801.25","10,886.26","10,925.20","10,795.84","7.32B","-1.01"
"2017年12月6日","10,911.33","10,838.04","10,911.33","10,716.29","8.91B","0.52"
"2017年12月5日","10,854.76","10,988.07","11,044.18","10,801.40","9.70B","-1.45"
"2017年12月4日","11,014.55","11,007.19","11,099.83","10,993.51","8.79B","0.01"
"2017年12月1日","11,013.15","10,941.87","11,077.43","10,926.77","8.17B","0.63"
"2017年11月30日","10,944.10","11,036.75","11,079.93","10,908.70","8.17B","-1.25"
"2017年11月29日","11,082.13","11,095.91","11,108.45","10,936.99","9.81B","-0.08"
"2017年11月28日","11,091.14","10,938.40","11,091.14","10,936.40","8.42B","1.25"
"2017年11月27日","10,954.18","11,126.78","11,126.78","10,936.14","10.08B","-1.92"
"2017年11月24日","11,168.39","11,135.07","11,225.20","11,058.99","9.37B","-0.06"
"2017年11月23日","11,175.47","11,520.04","11,520.04","11,162.53","11.73B","-3.33"
"2017年11月22日","11,560.80","11,598.04","11,666.13","11,454.26","11.90B","-0.36"
"2017年11月21日","11,602.10","11,419.09","11,602.10","11,407.40","12.28B","1.44"
"2017年11月20日","11,437.55","11,229.58","11,437.55","11,087.53","10.49B","1.28"
"2017年11月17日","11,292.93","11,519.92","11,555.87","11,292.93","12.95B","-2.12"
"2017年11月16日","11,537.96","11,442.85","11,549.08","11,415.75","10.33B","0.66"
"2017年11月15日","11,462.11","11,548.00","11,583.97","11,390.30","9.98B","-1.04"
"2017年11月14日","11,582.92","11,689.94","11,700.73","11,538.34","12.26B","-0.96"
"2017年11月13日","11,695.00","11,657.63","11,714.98","11,631.19","12.00B","0.43"
"2017年11月10日","11,645.05","11,540.55","11,659.65","11,531.59","11.38B","0.79"
"2017年11月9日","11,553.24","11,443.54","11,553.24","11,414.20","10.36B","0.92"
"2017年11月8日","11,447.40","11,460.15","11,563.82","11,441.80","12.05B","-0.18"
"2017年11月7日","11,467.97","11,374.09","11,467.97","11,370.99","11.19B","0.83"
"2017年11月6日","11,373.74","11,218.04","11,373.74","11,181.29","10.36B","1.41"
"2017年11月3日","11,215.19","11,287.55","11,334.68","11,165.06","10.22B","-0.68"
"2017年11月2日","11,292.42","11,336.48","11,337.01","11,251.81","10.06B","-0.51"
"2017年11月1日","11,350.32","11,370.52","11,424.48","11,341.07","8.74B","-0.15"
"2017年10月31日","11,367.62","11,293.34","11,368.19","11,274.17","8.50B","0.49"
"2017年10月30日","11,312.61","11,446.79","11,472.28","11,192.18","12.47B","-1.15"
"2017年10月27日","11,444.52","11,456.57","11,484.91","11,415.37","9.57B","-0.15"
"2017年10月26日","11,461.28","11,430.00","11,509.02","11,413.93","10.07B","0.21"
"2017年10月25日","11,437.21","11,330.75","11,437.21","11,324.17","8.72B","0.86"
"2017年10月24日","11,339.13","11,289.02","11,339.13","11,260.68","8.00B","0.29"
"2017年10月23日","11,306.31","11,239.69","11,306.31","11,228.68","7.89B","0.60"
"2017年10月20日","11,238.88","11,154.93","11,238.88","11,140.34","7.22B","0.44"
"2017年10月19日","11,189.55","11,275.31","11,290.72","11,179.19","9.60B","-0.83"
"2017年10月18日","11,282.75","11,277.54","11,323.26","11,240.63","9.30B","0.07"
"2017年10月17日","11,275.34","11,254.41","11,318.00","11,214.82","8.24B","0.04"
"2017年10月16日","11,271.20","11,401.87","11,422.93","11,267.27","12.42B","-1.12"
"2017年10月13日","11,399.09","11,312.27","11,400.05","11,308.04","9.68B","0.81"
"2017年10月12日","11,307.32","11,309.36","11,337.12","11,240.66","9.54B","-0.05"
"2017年10月11日","11,312.50","11,319.46","11,344.59","11,285.92","11.26B","-0.15"
"2017年10月10日","11,329.51","11,260.77","11,329.51","11,229.02","11.14B","0.58"
"2017年10月9日","11,264.27","11,248.35","11,305.46","11,214.90","12.27B","1.60"
"2017年9月29日","11,087.19","11,042.72","11,121.44","11,042.72","9.86B","0.51"
"2017年9月28日","11,031.42","11,029.47","11,072.56","11,015.48","9.73B","-0.05"
"2017年9月27日","11,036.78","10,951.96","11,063.13","10,951.89","8.94B","0.79"
"2017年9月26日","10,950.77","10,915.66","10,951.14","10,890.92","8.65B","0.18"
"2017年9月25日","10,930.67","11,054.26","11,056.66","10,911.03","9.29B","-1.26"
"2017年9月22日","11,069.82","11,067.11","11,085.43","11,025.89","9.52B","-0.26"
"2017年9月21日","11,098.34","11,187.88","11,199.19","11,098.34","11.20B","-0.83"
"2017年9月20日","11,191.13","11,083.85","11,191.13","11,083.21","11.48B","0.97"
"2017年9月19日","11,083.90","11,160.42","11,181.18","11,055.24","11.03B","-0.62"
"2017年9月18日","11,153.53","11,062.43","11,154.75","11,062.43","10.93B","0.82"
"2017年9月15日","11,063.10","11,058.10","11,105.02","11,022.25","11.91B","-0.07"
"2017年9月14日","11,070.49","11,091.98","11,124.54","11,033.82","11.99B","-0.19"
"2017年9月13日","11,091.49","11,040.10","11,091.49","11,015.74","11.03B","0.43"
"2017年9月12日","11,043.61","11,063.85","11,131.95","11,019.87","15.73B","-0.09"
"2017年9月11日","11,053.73","10,979.72","11,053.73","10,963.62","11.49B","0.76"
"2017年9月8日","10,970.77","10,961.70","11,011.11","10,911.82","10.39B","0.01"
"2017年9月7日","10,969.13","11,030.60","11,059.47","10,966.54","12.60B","-0.50"
"2017年9月6日","11,024.59","10,959.31","11,036.89","10,939.26","12.50B","0.34"
"2017年9月5日","10,986.95","10,958.20","10,995.53","10,928.86","11.74B","0.22"
"2017年9月4日","10,962.85","10,882.13","10,969.57","10,859.36","13.31B","0.76"
"2017年9月1日","10,880.56","10,822.49","10,880.56","10,807.77","12.42B","0.59"
"2017年8月31日","10,816.64","10,823.31","10,837.39","10,759.79","9.72B","0.03"
"2017年8月30日","10,813.93","10,762.24","10,825.89","10,762.24","10.25B","0.48"
"2017年8月29日","10,762.37","10,796.54","10,818.22","10,742.13","10.46B","-0.44"
"2017年8月28日","10,809.74","10,678.35","10,866.36","10,678.35","12.74B","1.41"
"2017年8月25日","10,659.01","10,556.54","10,671.71","10,556.54","8.82B","1.00"
"2017年8月24日","10,552.96","10,617.74","10,627.34","10,537.78","7.58B","-0.63"
"2017年8月23日","10,619.34","10,642.22","10,662.83","10,583.18","8.59B","-0.33"
"2017年8月22日","10,653.98","10,689.65","10,699.05","10,631.25","9.73B","-0.33"
"2017年8月21日","10,689.77","10,624.81","10,689.77","10,624.81","9.74B","0.71"
"2017年8月18日","10,614.08","10,586.35","10,636.15","10,563.26","9.61B","-0.37"
"2017年8月17日","10,653.73","10,601.65","10,658.16","10,583.40","11.56B","0.50"
"2017年8月16日","10,600.78","10,550.42","10,625.34","10,504.07","11.53B","0.39"
"2017年8月15日","10,559.78","10,527.54","10,559.78","10,502.52","9.93B","0.38"
"2017年8月14日","10,519.80","10,308.97","10,519.80","10,308.97","10.98B","2.22"
"2017年8月11日","10,291.35","10,407.33","10,459.91","10,281.63","12.14B","-1.81"
"2017年8月10日","10,480.64","10,525.15","10,582.16","10,417.09","11.40B","-0.61"
"2017年8月9日","10,544.59","10,487.77","10,548.06","10,455.27","11.69B","0.46"
"2017年8月8日","10,496.25","10,448.87","10,516.61","10,437.85","12.33B","0.43"
"2017年8月7日","10,451.08","10,353.15","10,451.08","10,347.50","10.07B","0.87"
"2017年8月4日","10,361.23","10,426.53","10,450.69","10,360.83","12.89B","-0.72"
"2017年8月3日","10,436.17","10,454.01","10,507.23","10,403.59","12.20B","-0.32"
"2017年8月2日","10,469.34","10,526.00","10,557.47","10,461.95","13.33B","-0.53"
"2017年8月1日","10,525.35","10,496.71","10,529.90","10,472.71","12.49B","0.19"
"2017年7月31日","10,505.04","10,438.23","10,517.33","10,418.83","13.20B","0.64"
"2017年7月28日","10,437.94","10,381.31","10,456.41","10,371.39","10.82B","0.41"
"2017年7月27日","10,395.19","10,284.92","10,416.55","10,216.02","13.06B","0.95"
"2017年7月26日","10,297.34","10,365.61","10,380.70","10,247.54","10.61B","-0.54"
"2017年7月25日","10,353.21","10,398.25","10,421.21","10,317.92","9.57B","-0.49"
"2017年7月24日","10,404.22","10,352.85","10,414.07","10,341.24","10.10B","0.38"
"2017年7月21日","10,364.82","10,354.54","10,406.25","10,342.72","9.30B","-0.02"
"2017年7月20日","10,366.98","10,288.89","10,392.06","10,282.28","11.08B","0.69"
"2017年7月19日","10,295.57","10,079.68","10,296.29","10,064.31","12.15B","1.90"
"2017年7月18日","10,103.76","10,012.91","10,103.76","9,960.56","9.13B","0.48"
"2017年7月17日","10,055.80","10,383.22","10,384.05","10,006.38","12.71B","-3.57"
"2017年7月14日","10,427.79","10,445.57","10,452.94","10,382.37","8.32B","-0.37"
"2017年7月13日","10,466.10","10,444.78","10,491.39","10,431.50","8.77B","0.12"
"2017年7月12日","10,453.19","10,465.87","10,494.25","10,360.10","9.60B","-0.14"
"2017年7月11日","10,467.71","10,488.89","10,568.37","10,467.13","9.60B","-0.36"
"2017年7月10日","10,505.60","10,542.55","10,574.21","10,497.39","11.12B","-0.55"
"2017年7月7日","10,563.72","10,526.78","10,564.31","10,504.10","9.88B","0.02"
"2017年7月6日","10,562.06","10,547.51","10,574.11","10,467.91","10.48B","0.01"
"2017年7月5日","10,561.09","10,443.03","10,561.09","10,434.68","8.75B","0.82"
"2017年7月4日","10,474.83","10,527.77","10,527.77","10,437.40","8.69B","-0.57"
"2017年7月3日","10,535.05","10,531.73","10,541.86","10,464.68","8.60B","0.05"
"2017年6月30日","10,529.61","10,475.22","10,537.50","10,454.88","7.49B","0.17"
"2017年6月29日","10,511.86","10,460.38","10,523.52","10,459.94","7.87B","0.58"
"2017年6月28日","10,451.57","10,507.05","10,517.94","10,436.08","7.73B","-0.80"
"2017年6月27日","10,535.36","10,532.57","10,548.80","10,479.35","8.08B","-0.02"
"2017年6月26日","10,537.59","10,377.22","10,537.59","10,377.22","9.92B","1.65"
"2017年6月23日","10,366.78","10,249.79","10,366.78","10,196.39","8.41B","0.99"
"2017年6月22日","10,265.20","10,361.34","10,418.61","10,265.20","9.21B","-0.98"
"2017年6月21日","10,367.17","10,327.13","10,367.17","10,269.32","7.76B","0.76"
"2017年6月20日","10,288.53","10,281.57","10,323.00","10,273.06","8.00B","0.25"
"2017年6月19日","10,262.80","10,191.98","10,262.80","10,191.87","6.57B","0.70"
"2017年6月16日","10,191.24","10,212.98","10,233.80","10,176.86","6.85B","-0.30"
"2017年6月15日","10,221.69","10,140.08","10,225.05","10,134.41","7.87B","0.69"
"2017年6月14日","10,151.53","10,208.84","10,226.15","10,138.82","7.37B","-0.72"
"2017年6月13日","10,224.82","10,104.71","10,237.40","10,102.50","7.31B","1.04"
"2017年6月12日","10,119.99","10,144.12","10,197.10","10,108.98","7.30B","-0.56"
"2017年6月9日","10,177.45","10,147.02","10,182.61","10,124.94","7.13B","0.28"
"2017年6月8日","10,148.72","10,104.59","10,162.48","10,097.66","7.78B","0.38"
"2017年6月7日","10,109.88","9,915.18","10,117.06","9,910.53","8.90B","1.96"
"2017年6月6日","9,915.92","9,834.54","9,915.92","9,821.13","5.39B","0.74"
"2017年6月5日","9,842.60","9,799.81","9,866.34","9,799.65","5.80B","0.49"
"2017年6月2日","9,794.89","9,708.72","9,811.58","9,637.54","6.47B","0.66"
"2017年6月1日","9,730.33","9,833.82","9,854.55","9,730.06","7.02B","-1.36"
"2017年5月31日","9,864.84","9,944.12","9,976.65","9,855.30","7.47B","0.06"
"2017年5月26日","9,859.23","9,871.68","9,913.48","9,838.70","7.22B","-0.35"
"2017年5月25日","9,893.78","9,792.10","9,917.81","9,727.51","8.30B","0.83"
"2017年5月24日","9,812.46","9,722.04","9,812.46","9,609.41","6.60B","0.50"
"2017年5月23日","9,763.78","9,878.38","9,914.50","9,761.31","8.05B","-1.37"
"2017年5月22日","9,899.65","9,958.29","10,014.94","9,864.95","7.23B","-0.72"
"2017年5月19日","9,970.96","9,978.50","10,005.71","9,922.76","6.40B","-0.03"
"2017年5月18日","9,974.35","9,955.86","10,045.68","9,936.31","7.05B","-0.56"
"2017年5月17日","10,030.11","10,030.36","10,091.47","10,019.36","9.11B","-0.16"
"2017年5月16日","10,046.66","9,819.71","10,046.66","9,761.35","9.01B","2.04"
"2017年5月15日","9,845.60","9,812.38","9,866.07","9,812.38","6.17B","0.59"
"2017年5月12日","9,787.99","9,755.87","9,794.99","9,703.10","6.40B","0.12"
"2017年5月11日","9,776.45","9,704.88","9,776.51","9,566.42","8.22B","0.20"
"2017年5月10日","9,756.81","9,875.74","9,945.61","9,756.81","7.48B","-1.30"
"2017年5月9日","9,885.34","9,794.81","9,887.15","9,736.14","6.45B","0.53"
"2017年5月8日","9,833.17","10,000.95","10,018.57","9,833.17","8.23B","-1.91"
"2017年5月5日","10,024.44","10,119.54","10,132.92","10,024.44","7.75B","-1.21"
"2017年5月4日","10,147.44","10,164.81","10,241.55","10,116.01","7.98B","-0.36"
"2017年5月3日","10,184.14","10,208.60","10,244.35","10,146.26","7.61B","-0.39"
"2017年5月2日","10,223.97","10,205.66","10,228.70","10,166.39","7.73B","-0.10"
"2017年4月28日","10,234.65","10,208.13","10,235.23","10,176.08","8.10B","0.05"
"2017年4月27日","10,229.19","10,174.25","10,244.08","10,015.89","9.63B","0.24"
"2017年4月26日","10,204.84","10,162.72","10,251.70","10,161.42","8.44B","0.39"
"2017年4月25日","10,165.22","10,106.90","10,213.49","10,104.55","7.47B","0.73"
"2017年4月24日","10,091.89","10,285.04","10,285.04","10,060.11","7.61B","-2.16"
"2017年4月21日","10,314.35","10,357.86","10,407.77","10,300.40","7.10B","-0.43"
"2017年4月20日","10,359.09","10,346.99","10,411.75","10,306.39","8.46B","0.10"
"2017年4月19日","10,348.41","10,377.28","10,393.73","10,235.00","9.25B","-0.61"
"2017年4月18日","10,411.44","10,449.01","10,522.85","10,405.35","8.72B","-0.38"
"2017年4月17日","10,450.86","10,483.96","10,505.63","10,406.52","8.86B","-0.66"
"2017年4月14日","10,519.86","10,662.26","10,662.53","10,515.37","11.15B","-1.26"
"2017年4月13日","10,654.09","10,578.58","10,678.78","10,571.70","10.95B","0.63"
"2017年4月12日","10,587.31","10,643.48","10,667.60","10,584.69","13.92B","-0.64"
"2017年4月11日","10,655.79","10,601.00","10,662.50","10,476.66","13.70B","0.50"
"2017年4月10日","10,603.28","10,663.86","10,664.10","10,593.76","12.32B","-0.62"
"2017年4月7日","10,669.48","10,652.40","10,702.88","10,635.08","10.45B","0.12"
"2017年4月6日","10,656.17","10,649.84","10,661.77","10,608.13","8.83B","0.27"
"2017年4月5日","10,627.13","10,496.78","10,628.60","10,496.78","9.59B","1.90"
"2017年3月31日","10,428.72","10,351.33","10,428.72","10,351.33","6.37B","0.78"
"2017年3月30日","10,348.27","10,505.39","10,513.89","10,328.95","8.50B","-1.64"
"2017年3月29日","10,520.82","10,573.12","10,585.88","10,497.01","7.81B","-0.40"
"2017年3月28日","10,563.29","10,580.16","10,606.09","10,538.02","6.54B","-0.18"
"2017年3月27日","10,581.92","10,643.45","10,660.23","10,578.75","7.47B","-0.61"
"2017年3月24日","10,646.72","10,584.09","10,666.12","10,580.11","8.34B","0.60"
"2017年3月23日","10,583.04","10,558.34","10,607.73","10,477.57","7.66B","0.28"
"2017年3月22日","10,553.53","10,535.67","10,586.48","10,488.63","7.88B","-0.31"
"2017年3月21日","10,586.62","10,527.41","10,586.62","10,513.63","6.67B","0.52"
"2017年3月20日","10,532.33","10,512.89","10,534.11","10,459.74","6.98B","0.16"
"2017年3月17日","10,515.41","10,632.05","10,650.46","10,514.67","8.79B","-1.03"
"2017年3月16日","10,624.42","10,573.77","10,628.18","10,573.77","8.59B","0.77"
"2017年3月15日","10,543.01","10,515.59","10,551.71","10,499.85","6.96B","0.11"
"2017年3月14日","10,531.73","10,561.50","10,577.48","10,515.52","7.20B","-0.27"
"2017年3月13日","10,559.88","10,450.65","10,559.88","10,402.72","7.64B","1.04"
"2017年3月10日","10,451.01","10,415.38","10,476.59","10,415.38","6.15B","0.29"
"2017年3月9日","10,421.06","10,484.28","10,484.68","10,402.36","6.74B","-0.74"
"2017年3月8日","10,498.31","10,549.99","10,549.99","10,473.88","6.38B","-0.51"
"2017年3月7日","10,552.14","10,527.83","10,552.14","10,495.50","7.56B","0.28"
"2017年3月6日","10,522.28","10,406.23","10,522.28","10,406.23","7.83B","1.20"
"2017年3月3日","10,397.05","10,339.89","10,404.87","10,308.22","6.98B","0.29"
"2017年3月2日","10,367.31","10,429.98","10,443.87","10,362.00","7.22B","-0.49"
"2017年3月1日","10,418.62","10,387.63","10,446.38","10,378.12","7.51B","0.26"
"2017年2月28日","10,391.34","10,354.87","10,402.27","10,340.09","6.44B","0.36"
"2017年2月27日","10,353.55","10,443.30","10,447.68","10,345.47","7.41B","-0.86"
"2017年2月24日","10,443.73","10,423.64","10,446.50","10,396.75","7.66B","0.11"
"2017年2月23日","10,432.64","10,439.83","10,454.16","10,379.05","8.67B","-0.11"
"2017年2月22日","10,444.38","10,403.92","10,444.38","10,385.10","8.10B","0.37"
"2017年2月21日","10,405.75","10,338.87","10,407.14","10,330.28","8.20B","0.74"
"2017年2月20日","10,329.00","10,203.02","10,334.59","10,203.02","7.63B","1.29"
"2017年2月17日","10,197.92","10,261.09","10,296.14","10,183.37","7.49B","-0.55"
"2017年2月16日","10,253.96","10,175.12","10,253.96","10,163.24","6.93B","0.75"
"2017年2月15日","10,177.25","10,259.95","10,294.77","10,160.11","7.89B","-0.85"
"2017年2月14日","10,264.92","10,273.09","10,286.37","10,234.37","6.51B","-0.06"
"2017年2月13日","10,270.83","10,188.71","10,279.12","10,187.09","7.80B","0.83"
"2017年2月10日","10,186.38","10,184.57","10,212.48","10,155.36","7.56B","0.04"
"2017年2月9日","10,182.73","10,124.45","10,194.42","10,116.45","6.90B","0.52"
"2017年2月8日","10,130.12","10,043.61","10,130.12","10,003.91","5.75B","0.74"
"2017年2月7日","10,055.57","10,072.51","10,093.67","10,011.77","5.35B","-0.23"
"2017年2月6日","10,078.73","10,004.22","10,080.58","9,984.64","5.19B","0.74"
"2017年2月3日","10,004.84","10,061.29","10,066.70","9,985.30","4.51B","-0.47"
"2017年1月26日","10,052.05","9,989.85","10,053.36","9,989.35","4.52B","0.74"
"2017年1月25日","9,977.96","9,931.62","9,991.50","9,922.49","4.33B","0.37"
"2017年1月24日","9,941.55","9,972.61","9,978.27","9,928.08","5.11B","-0.35"
"2017年1月23日","9,976.19","9,919.41","10,010.08","9,919.41","5.68B","0.71"
"2017年1月20日","9,906.14","9,763.04","9,925.17","9,762.78","5.29B","1.41"
"2017年1月19日","9,768.57","9,781.64","9,821.22","9,746.30","4.55B","-0.37"
"2017年1月18日","9,804.76","9,801.08","9,858.79","9,774.76","4.64B","-0.22"
"2017年1月17日","9,826.79","9,684.53","9,827.91","9,611.19","5.77B","1.17"
"2017年1月16日","9,712.80","9,993.56","9,993.56","9,482.84","8.27B","-2.95"
"2017年1月13日","10,008.30","10,135.68","10,155.22","9,997.40","5.98B","-1.21"
"2017年1月12日","10,131.23","10,207.43","10,236.09","10,127.42","6.24B","-0.82"
"2017年1月11日","10,215.48","10,294.30","10,331.37","10,213.86","6.20B","-0.88"
"2017年1月10日","10,306.34","10,327.01","10,357.14","10,301.69","6.46B","-0.25"
"2017年1月9日","10,331.79","10,281.31","10,337.70","10,258.37","6.19B","0.41"
"2017年1月6日","10,289.36","10,362.85","10,363.12","10,286.52","6.19B","-0.79"
"2017年1月5日","10,371.47","10,382.60","10,396.90","10,365.44","6.81B","-0.13"
"2017年1月4日","10,384.87","10,264.43","10,384.87","10,255.75","7.23B","1.19"
"2017年1月3日","10,262.85","10,205.14","10,275.13","10,205.14","6.22B","0.84"
"2016年12月30日","10,177.14","10,175.50","10,204.09","10,145.11","5.04B","0.17"
"2016年12月29日","10,159.45","10,177.02","10,222.52","10,151.28","4.93B","-0.27"
"2016年12月28日","10,187.16","10,229.01","10,246.77","10,169.80","5.20B","-0.42"
"2016年12月27日","10,230.57","10,229.91","10,270.98","10,221.67","5.26B","-0.03"
"2016年12月26日","10,233.42","10,163.51","10,233.42","10,062.37","6.14B","0.33"
"2016年12月23日","10,199.86","10,304.64","10,311.39","10,196.72","6.33B","-1.04"
"2016年12月22日","10,306.92","10,310.72","10,323.07","10,257.32","5.87B","-0.06"
"2016年12月21日","10,313.57","10,266.19","10,320.34","10,266.19","6.25B","0.67"
"2016年12月20日","10,245.33","10,275.44","10,276.63","10,204.02","6.36B","-0.37"
"2016年12月19日","10,283.16","10,330.61","10,330.61","10,262.69","6.56B","-0.50"
"2016年12月16日","10,334.76","10,258.64","10,346.53","10,239.21","6.80B","0.77"
"2016年12月15日","10,256.11","10,202.24","10,331.98","10,195.00","7.56B","0.23"
"2016年12月14日","10,232.82","10,318.07","10,333.66","10,213.95","7.92B","-0.96"
"2016年12月13日","10,332.28","10,280.44","10,364.06","10,192.13","8.18B","0.29"
"2016年12月12日","10,302.85","10,774.59","10,775.57","10,292.54","11.51B","-4.51"
"2016年12月9日","10,789.62","10,802.18","10,835.91","10,766.56","7.76B","-0.21"
"2016年12月8日","10,812.30","10,865.22","10,865.22","10,804.74","7.84B","-0.40"
"2016年12月7日","10,855.72","10,780.21","10,855.72","10,751.20","7.45B","0.70"
"2016年12月6日","10,779.77","10,798.80","10,833.81","10,774.36","6.98B","-0.04"
"2016年12月5日","10,784.33","10,776.12","10,894.08","10,762.85","9.14B","-1.18"
"2016年12月2日","10,912.63","11,074.54","11,078.29","10,905.39","10.11B","-1.58"
"2016年12月1日","11,088.16","11,037.11","11,090.93","11,036.61","9.54B","0.69"
"2016年11月30日","11,012.19","11,023.66","11,072.06","10,983.18","9.78B","-0.20"
"2016年11月29日","11,034.70","11,039.62","11,124.81","11,026.30","11.34B","-0.31"
"2016年11月28日","11,068.87","11,078.77","11,108.87","11,045.68","11.13B","0.29"
"2016年11月25日","11,036.53","10,966.36","11,036.53","10,830.40","10.28B","0.63"
"2016年11月24日","10,967.47","10,960.65","11,030.12","10,947.27","10.28B","-0.06"
"2016年11月23日","10,973.80","11,011.00","11,041.52","10,952.00","10.80B","-0.11"
